filename	title	mode	text	position	sentence_index	recap_length	passage_length
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	They struggle to get by with only the bare minimum.	0.04915	8	87	6
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The group exchanges nervous glances, realizing they must move quickly before the next wave of danger arrives.	0.04915	8	87	6
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Despite the abundance of cats and dogs at shelters, only rare breeds attract buyers.	0.05918	9	97	20
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The shelter decides to showcase the rare breeds in a special adoption event to attract potential owners.	0.05918	9	97	20
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Alberto informs Jorge that the delivery truck has arrived.	0.06419	10	111	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Jorge rushes outside, excitement coursing through him as he prepares to help unload the long-awaited packages.	0.06419	10	111	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The delivery driver arrives with a cage on his cart, indicating the arrival of an exotic animal.	0.07322	11	120	18
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The driver unveils the cage to reveal a rare, luminous creature that captivates everyone in the room.	0.07322	11	120	18
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Jorge observes an unfamiliar strange animal sitting nearby.	0.08024	12	137	14
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The strange animal suddenly turns its head, revealing vibrant, glowing eyes that lock onto Jorge's gaze.	0.08024	12	137	14
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Alberto eagerly rushes to see an exotic animal that his dad points out.	0.08927	13	145	18
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Alberto flings open the cage door, and the exotic animal bursts out, startling everyone in the room.	0.08927	13	145	18
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	His dad sets a cage down on the counter by the cash register, prompting a question.	0.09729	14	158	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The small creature inside the cage begins to chirp loudly, drawing the attention of everyone in the store.	0.09729	14	158	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He uncovers a small animal, no larger than a kitten, from beneath the lid.	0.10582	15	174	17
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature lets out a soft, plaintive cry as it snuggles against his hand, its fur warm and inviting.	0.10582	15	174	17
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The figure has reddish hair interspersed with streaks of gray.	0.10983	16	188	8
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature turns its head, revealing piercing green eyes that lock onto the observer's gaze.	0.10983	16	188	8
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	An unusual creature resembling a mix of a kitten and a rabbit captures attention.	0.11685	17	198	14
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature hops closer, its large, curious eyes fixed on the child watching in amazement.	0.11685	17	198	14
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Jorge gently strokes a surprisingly calm animal.	0.12187	18	212	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The animal leans into Jorge's touch, causing him to smile in surprise and affection.	0.12187	18	212	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He gazes in awe at the unfamiliar creature known as a cachildrun.	0.12889	19	219	14
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	He takes a cautious step closer, overwhelmed with curiosity as the cachildrun stares back at him with vibrant, intelligent eyes.	0.12889	19	219	14
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Uncle Rodrigo uncovers something significant while tending to his farm in Mexico.	0.1344	20	231	11
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	He uncovers an ancient artifact buried deep in the soil, sparking a quest that will change his life forever.	0.1344	20	231	11
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The seller declares that the unique cachildrun is not for sale despite inquiries about its price.	0.14895	21	243	29
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The curator insists that the cachildrun is a priceless artifact that must be preserved for future generations.	0.14895	21	243	29
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	A new attraction is planned to draw in customers.	0.15396	22	259	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The grand unveiling of the new attraction draws a large crowd, buzzing with excitement and anticipation.	0.15396	22	259	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Jorge inquires about the dietary needs of a new invention his father plans to promote with a commercial.	0.16199	23	268	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	“It eats anything, Jorge, but I need you to help me catch some local animals for the demonstration,” Dad replies with a mischievous grin.	0.16199	23	268	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Alberto captures a large mouse and drops it at the feet of a waiting creature.	0.17352	24	286	23
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The predator lunges forward, ready to capture the enormous mouse with a swift, hungry snap of its jaws.	0.17352	24	286	23
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The cachildrun swiftly pounce on and consume their prey in a single bite.	0.18004	25	301	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	As the last remnants of the creature disappear, the cachildrun turn their hungry eyes toward the next target lurking in the shadows.	0.18004	25	301	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	A creature with large, sharp teeth looms ominously.	0.18255	26	13	5
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature lunges forward, snapping its jaws just inches away from its target.	0.18255	26	13	5
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The friends debate where to display a creepy item while Jorge relocates the kittens to a smaller cage.	0.21063	27	21	56
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The group laughs as they transform the main display area, readying the eerie artifact to take center stage while the kittens mew from their new home.	0.21063	27	21	56
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Alberto confines the cachildrun inside a cage.	0.21414	28	39	7
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	He locks the cage securely, his face betraying a mixture of satisfaction and regret.	0.21414	28	39	7
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Alberto beams with excitement, believing he is about to become wealthy.	0.22066	29	46	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	He reveals his plan to invest in a risky venture that promises enormous returns.	0.22066	29	46	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He runs his hand through his graying hair.	0.22467	30	57	8
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Feeling the weight of his years, he sighs deeply and reflects on the choices that brought him to this moment.	0.22467	30	57	8
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He clings to the hope that this moment will be his salvation.	0.23019	31	65	11
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	As he opens the door, he finds the unexpected ally he desperately needs standing on the other side.	0.23019	31	65	11
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He faces the imminent closure of the pet shop.	0.23671	32	77	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Determined to save his business, he devises an innovative marketing plan to attract more customers.	0.23671	32	77	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Rodrigo risks everything by spending a large sum to smuggle his crucial discovery into the United States.	0.24624	33	86	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	As he unwraps the precious artifact, he realizes it's not what he expected, and panic sets in.	0.24624	33	86	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The day unfolds with thrilling anticipation and excitement.	0.24975	34	103	7
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	A surprise party starts to unfold as friends gather to celebrate.	0.24975	34	103	7
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Customers are instantly drawn to the cachildrun cage as they enter the store.	0.25627	35	111	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The store owner smiles knowingly as he prepares to unveil the special promotion for the cachildrun cage.	0.25627	35	111	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Everyone eagerly desires to grasp the object in question, affirming his dad's insight.	0.26078	36	124	9
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	As the crowd eagerly reaches for the trophy, it slips from his grip and rolls toward the curious onlookers.	0.26078	36	124	9
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Word spreads quickly, drawing a crowd to their store.	0.2663	37	137	11
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The owner eagerly prepares the shelves, anticipating the surge of customers ready to buy their newly popular product.	0.2663	37	137	11
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	His dad engages with every customer that enters the store throughout the day.	0.27232	38	146	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	At closing time, his dad proudly counts the day's earnings, revealing they broke their sales record.	0.27232	38	146	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	As the day ends, the clock signals closing time.	0.27733	39	159	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The employees begin to gather their belongings and prepare to lock up the store for the night.	0.27733	39	159	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Jorge feeds the animals and puts a few mice in the cage for the cachildrun.	0.28686	40	168	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The cachildrun eagerly scamper towards the mice, their eyes glinting with excitement.	0.28686	40	168	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The creature swiftly hunts down and consumes each mouse in one gulp.	0.29238	41	183	11
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature, now satiated, turns its attention to the shadows, hunting for its next meal.	0.29238	41	183	11
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He remarks on the creature's gluttony after it finishes eating.	0.2984	42	195	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature's eyes flash with intelligence as it turns to face him, poised to strike.	0.2984	42	195	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Alberto approaches him.	0.3009	43	205	5
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Alberto extends his hand in greeting, a smile spreading across his face.	0.3009	43	205	5
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Someone eagerly announces that they have thrilling news to share.	0.30341	44	208	5
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The speaker grins broadly and reveals they have accepted a job offer in a dream city.	0.30341	44	208	5
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Reporters arrive the next day to film the children.	0.30742	45	218	8
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The children eagerly prepare their skits and stories, excited to showcase their talents on camera.	0.30742	45	218	8
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The announcement reveals excitement about being featured on the nightly news the following day.	0.31244	46	227	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The excitement in the room builds as everyone begins to prepare for the cameras, sharing their stories and rehearsing what they will say.	0.31244	46	227	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	A suggestion is made to attract more customers.	0.31545	47	241	6
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The new marketing campaign launches, and the shop’s sales double overnight.	0.31545	47	241	6
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The character reminds themselves to ensure the security alarm is activated.	0.31896	48	249	7
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The technician double-checks the settings, ensuring that every door and window is secured before leaving.	0.31896	48	249	7
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The cachildrun suddenly wake up at night, fearing someone might steal their treasure.	0.33049	49	260	23
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The cachildrun tiptoe out of their hiding place, determined to protect their treasure at all costs.	0.33049	49	260	23
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	A creature rises on its hind legs, resembling a meerkat, while observing the sleeping puppies.	0.33801	50	273	15
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature suddenly leaps forward, startling the puppies awake with its curious antics.	0.33801	50	273	15
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	A creature scales the wire cage and removes the lid to escape.	0.34604	51	288	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature emerges from the cage and cautiously surveys its surroundings, preparing to explore its newfound freedom.	0.34604	51	288	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	A creature silently leaps to the floor and moves toward the back room where the puppy cages are located.	0.35757	52	300	23
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature slips into the shadows of the back room, its eyes scanning the cages for any sign of movement.	0.35757	52	300	23
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	A figure approaches the cage and releases the smallest puppy by pulling down the latch.	0.3656	53	319	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature opens the cage and reaches for the trembling puppy, its intentions unclear.	0.3656	53	319	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	A creature escapes its cage, leaps onto the puppy, and savagely bites into its flesh.	0.37663	54	15	22
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The puppy yelps in pain, thrashing wildly in an attempt to shake off the attacker.	0.37663	54	15	22
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The other puppies bark at a larger puppy that is happily devouring its meal.	0.38315	55	30	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The hungry puppy abruptly turns and gives the other puppies a challenging growl, asserting its dominance over the food pile.	0.38315	55	30	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Jorge enters the pet shop to start his morning routine of feeding the animals.	0.39368	56	44	21
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	As Jorge opens the cage, a playful puppy leaps out, eager to greet him with wagging tails and excited barks.	0.39368	56	44	21
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The cachildrun purr and smile at him, creating an atmosphere of warmth and affection.	0.4002	57	58	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The cachildrun nuzzle against him, inviting him to join their playful frolic in the warm sunlight.	0.4002	57	58	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Jorge greets the morning by dropping a couple of mice into his cage.	0.40772	58	72	15
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The snakes in the cage hiss in excitement as they sense the movement of the mice.	0.40772	58	72	15
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The mice vanish in an instant.	0.41073	59	85	6
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The cat, now alert, prowls the room in search of its next prey.	0.41073	59	85	6
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Noticing a missing puppy from the cages, he comments on the hunger of the remaining ones.	0.42126	60	91	21
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Realizing the puppy is gone, he frantically searches the surrounding area, calling out its name in desperation.	0.42126	60	91	21
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He discovers a pool of blood at the back of the cage.	0.43129	61	107	20
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	He realizes that one of the animals is injured and rushes to find help.	0.43129	61	107	20
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He scans the area, finding no signs of blood left behind.	0.43631	62	119	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Realizing the absence of blood means the wound must be superficial, he allows himself to relax slightly, though his mind races with questions about what happened next.	0.43631	62	119	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He watches as the kitten expertly licks its paw clean.	0.44283	63	130	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The cachildrun notices his gaze and tilts its head curiously, its bright eyes glimmering with mischief.	0.44283	63	130	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	His dad enters the shop with a reporter and a camera man behind him.	0.45236	64	140	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	His dad introduces the reporter, announcing that they are doing a feature story on the shop's unique offerings.	0.45236	64	140	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He hastily wipes away the blood before anyone can see it.	0.46038	65	154	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	As he finishes wiping away the last traces, he hears a voice behind him asking what happened.	0.46038	65	154	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	His father lifts the creature from the cage to display it to the reporter.	0.46841	66	165	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The reporter gasps in surprise as the exotic bird flutters its wings and takes flight, circling the room.	0.46841	66	165	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Alberto's friends enter the store, feigning interest as customers to enhance its appeal for a newscast.	0.47793	67	179	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	As the cameras begin to roll, Alberto's friends enthusiastically engage with the merchandise, creating a lively atmosphere that captivates viewers.	0.47793	67	179	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The cachildrun happily seek attention from those who lift and pet them.	0.48395	68	195	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The adults smile as the cachildrun laugh and play, seeking more affection and attention from their new friends.	0.48395	68	195	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The creature appears welcoming but possesses an unexpectedly large hunger.	0.48997	69	207	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature unexpectedly lunges at them, revealing its true predatory nature.	0.48997	69	207	12
