filename	title	mode	text	position	sentence_index	recap_length	passage_length
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Jorge greets someone while placing a couple of mice into his pet's cage.	0.40772	58	66	15
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The damp, scaly head of the snake emerges from the shadows, flicking its tongue in anticipation of the meal.	0.40772	58	66	15
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The mice vanish in an instant.	0.41073	59	79	6
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The cat pounces on the empty space, confused by the sudden disappearance of its prey.	0.41073	59	79	6
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Noticing the absence of a puppy, he remarks on the hunger of those still in their cages.	0.42126	60	85	21
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	He rushes outside to search for the escaped puppy, calling its name anxiously.	0.42126	60	85	21
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He discovers a pool of blood at the bottom of the cage.	0.43129	61	102	20
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Realizing the danger, he quickly turns to search for the animal that has been injured.	0.43129	61	102	20
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He searches for a trace of blood but finds nothing in the surroundings.	0.43631	62	114	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Suddenly, a loud rustling in the bushes draws his attention, making him question what truly lurked in the shadows.	0.43631	62	114	10
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He watches as the cat cleans its paw with a slow, careful lick.	0.44283	63	127	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	Suddenly, the cachildrun leaps to its feet, alert to a sound coming from the bushes nearby.	0.44283	63	127	13
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	His dad enters the shop with a reporter and a cameraman in tow.	0.45236	64	140	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The reporter approaches the counter, eager to ask about the mysterious incident that just occurred in the town.	0.45236	64	140	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	He hurriedly mops up a pool of blood, anxious not to be discovered.	0.46038	65	153	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	He breathes a sigh of relief as he hears footsteps approaching, hiding the bloody towel behind his back.	0.46038	65	153	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	His father proudly displays the captured animal to the reporter after opening the cage.	0.46841	66	166	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The reporter gasps in awe as the vibrant, exotic bird flutters its wings, filling the room with a burst of color and sound.	0.46841	66	166	16
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	Alberto's friends enter his store as fake customers to improve its appearance for an upcoming newscast.	0.47793	67	180	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	As the cameras start rolling, Alberto's friends enthusiastically engage with the products, drawing genuine attention from the viewers.	0.47793	67	180	19
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The cachildrun delight in being lifted and caressed by those around them.	0.48395	68	196	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The crowd gathers around the cachildrun, eagerly taking turns to hold them and shower them with affection.	0.48395	68	196	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	summary	The creature appears amicable but has a surprisingly large appetite that catches them off guard.	0.48997	69	208	12
/home/juyal/QuantifyingNarrativeSurprise/StoryScraper/stories/Cachildrun.txt	Dark_Is_the_New_Light	prediction	The creature suddenly lunges forward, revealing its sharp teeth as it prepares to feast on the unsuspecting group.	0.48997	69	208	12
